id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,tags,replies,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,gif_url,gif_thumb,video_url,video_thumb,is_quote_status,quote_id,quote_url,is_reply_to,has_parent_tweet
1181631153423503360,1181631153423503360,1570557795000,2019-10-08,15:03:15,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"Por una vez, olvidemos lo que nos separa y pensemos cuánto nos necesitan los que pasan hambre. Vamos a ser una gran sociedad si lo hacemos.  Juntémonos para terminar, de una vez y para siempre, con el hambre en la Argentina.  #ArgentinaContraElHambre 🤝🇦🇷 pic.twitter.com/fWZZUQvRMN",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],[],532,2355,6237,,['#argentinacontraelhambre'],https://twitter.com/alferdez/status/1181631153423503360,,,,video,video_thumb,0,0,,0,0
1181606191287488514,1181606191287488514,1570551843000,2019-10-08,13:24:03,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"En estos cuatro años muchos compatriotas fueron quedándose al margen, olvidados por estas políticas.  Pero los argentinos queremos cambiar, abrazar a aquellos que fueron olvidados y ponernos de pie.  Somos la Argentina. Vamos a levantarnos otra vez. pic.twitter.com/sromDdl7JB",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],[],292,2100,5215,,[],https://twitter.com/alferdez/status/1181606191287488514,,,,video,video_thumb,0,0,,0,0
1181349444249362432,1181349444249362432,1570490630000,2019-10-07,20:23:50,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"Gracias @dmartinez_uy por visitarme y compartir conmigo tus propuestas para Uruguay y para la región.   Estoy seguro de que con Uruguay, ese país al que tanto quiero, nos une un mismo destino. Siempre trabajaremos juntos por el bienestar de los rioplatenses. https://twitter.com/Dmartinez_uy/status/1181303647143112705 …",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}, {'id': 2497269751, 'id_str': '2497269751', 'screen_name': 'Dmartinez_uy'}]",['dmartinez_uy'],['https://twitter.com/Dmartinez_uy/status/1181303647143112705'],[],130,1164,4153,,[],https://twitter.com/alferdez/status/1181349444249362432,,,,,,1,1181303647143112705,https://twitter.com/Dmartinez_uy/status/1181303647143112705,0,0
1181239843973730304,1181239843973730304,1570464499000,2019-10-07,13:08:19,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"Hoy presentamos la propuesta #ArgentinaContraElHambre, para terminar de una vez con la vergüenza de no poder alimentar a nuestra gente.  Pero esto no lo arregla un plan, lo arregla una Argentina puesta de pie decidida a terminar con el hambre. Y eso es un trabajo de todos. pic.twitter.com/XE16Wxveaj",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],['https://pbs.twimg.com/media/EGSbXvkXYAAmu3e.jpg'],470,2450,6401,,['#argentinacontraelhambre'],https://twitter.com/alferdez/status/1181239843973730304,,,,,,0,0,,0,0
1181206106187735040,1181206106187735040,1570456456000,2019-10-07,10:54:16,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,Presentación de la propuesta #ArgentinaContraElHambre https://twitter.com/i/broadcasts/1nAKEZnPMlkGL …,[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],['https://twitter.com/i/broadcasts/1nAKEZnPMlkGL'],[],495,3134,6262,,['#argentinacontraelhambre'],https://twitter.com/alferdez/status/1181206106187735040,,,,,,0,0,,0,0
1181000990369169408,1181000990369169408,1570407552000,2019-10-06,21:19:12,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"Felicitaciones al primer ministro de Portugal, @antoniocostapm, por el triunfo de hoy en las elecciones de ese país, con el que debemos construir una relación cada vez más cercana. pic.twitter.com/eAJeM8OKXz",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}, {'id': 718009445863788544, 'id_str': '718009445863788544', 'screen_name': 'antoniocostapm'}]",['antoniocostapm'],[],['https://pbs.twimg.com/media/EGPCI5xW4AE5x90.jpg'],114,991,4274,,[],https://twitter.com/alferdez/status/1181000990369169408,,,,,,0,0,,0,0
1180974080633315329,1180974080633315329,1570401136000,2019-10-06,19:32:16,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"Presidente: nuestros héroes, con San Martín a la cabeza, lucharon por librar a nuestra Patria y a nuestro continente de una monarquía que nos sometía. Usted solo supo entregar al país al FMI y a acreedores externos.  Se podía hacer otra cosa. Nada heroico hizo usted. https://twitter.com/mauriciomacri/status/1180879572889427969 …",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],['https://twitter.com/mauriciomacri/status/1180879572889427969'],[],4826,13511,46484,,[],https://twitter.com/alferdez/status/1180974080633315329,,,,,,1,1180879572889427969,https://twitter.com/mauriciomacri/status/1180879572889427969,0,0
1180617122235506689,1180617122235506689,1570316031000,2019-10-05,19:53:51,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"¡Gracias Junín, Chacabuco y Chivilcoy! pic.twitter.com/gpFb9t4AwI",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],[],176,1674,5734,,[],https://twitter.com/alferdez/status/1180617122235506689,,,,video,video_thumb,0,0,,0,0
1180473614199640065,1180473614199640065,1570281816000,2019-10-05,10:23:36,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"Los argentinos nos levantamos muchas veces. Y lo hicimos nosotros. Por eso estoy convencido de que vamos a volver a hacerlo.  Para lograrlo es necesario que estemos unidos y trabajemos entre todos. En ese camino, la unidad de la CTA y la CGT es un paso muy importante. pic.twitter.com/xfthIpvCvJ",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],[],312,2058,5791,,[],https://twitter.com/alferdez/status/1180473614199640065,,,,video,video_thumb,0,0,,0,0
1180328852238852096,1180328852238852096,1570247302000,2019-10-05,00:48:22,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,Celebro la madurez de los pilotos de Aerolíneas Argentinas. El maltrato que reciben los que trabajan no se resuelve castigando a los usuarios.  Todos y todas vamos a recuperar nuestra línea de bandera de las pésimas políticas aerocomerciales que impuso este Gobierno.,[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],[],1737,3016,12790,,[],https://twitter.com/alferdez/status/1180328852238852096,,,,,,0,0,,0,0
1180285525703430144,1180285525703430144,1570236972000,2019-10-04,21:56:12,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,Hoy @RandazzoF nos acompañó en la recorrida por la 4ta. Sección Electoral de Buenos Aires.   Poner a la Argentina de pie necesita del trabajo y el compromiso de todos. Me alegra que junto a Florencio hayamos llevado nuestro apoyo a la futura intendenta de Chivilcoy @cotyalonso. pic.twitter.com/CTRsp36S7o,[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}, {'id': 137810514, 'id_str': '137810514', 'screen_name': 'RandazzoF'}, {'id': 167930020, 'id_str': '167930020', 'screen_name': 'cotyalonso'}]","['randazzof', 'cotyalonso']",[],['https://pbs.twimg.com/media/EGE3bUQXoAAf_d6.jpg'],360,1183,5062,,[],https://twitter.com/alferdez/status/1180285525703430144,,,,,,0,0,,0,0
1180140742012002304,1180140742012002304,1570202453000,2019-10-04,12:20:53,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,Somos la Argentina. Vamos a levantarnos otra vez. pic.twitter.com/qj7p18o11s,[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],[],776,3664,9606,,[],https://twitter.com/alferdez/status/1180140742012002304,,,,video,video_thumb,0,0,,0,0
1180082370197762048,1180082370197762048,1570188536000,2019-10-04,08:28:56,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,Somos la Argentina. Vamos a levantarnos otra vez. pic.twitter.com/2x1owMkh47,[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],[],1173,6409,16619,,[],https://twitter.com/alferdez/status/1180082370197762048,,,,video,video_thumb,0,0,,0,0
1179937292359786496,1179937292359786496,1570153947000,2019-10-03,22:52:27,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,Los argentinos aprendimos que divididos no teníamos futuro y hemos decidido dejar atrás los desencuentros.  Por eso celebro la decisión de la CTA de iniciar un proceso de unificación con la CGT y le agradezco a @HugoYasky  haber trabajado para lograrlo. pic.twitter.com/rlGIRnRoHX,[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}, {'id': 293682722, 'id_str': '293682722', 'screen_name': 'HugoYasky'}]",['hugoyasky'],[],['https://pbs.twimg.com/media/EF_6teaWkAA-PZt.jpg'],525,1775,5903,,[],https://twitter.com/alferdez/status/1179937292359786496,,,,,,0,0,,0,0
1179879869129383943,1179879869129383943,1570140256000,2019-10-03,19:04:16,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,EN VIVO| Congreso Nacional de la  CTA https://twitter.com/i/broadcasts/1gqGvgDAyRnJB …,[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],['https://twitter.com/i/broadcasts/1gqGvgDAyRnJB'],[],312,1596,4110,,[],https://twitter.com/alferdez/status/1179879869129383943,,,,,,0,0,,0,0
1179582847126052871,1179582847126052871,1570069441000,2019-10-02,23:24:01,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"Tener una vivienda digna es un derecho humano. Cuando una familia se va a vivir a un lugar amplio, a una casa de material, recupera la dignidad.  Esas cosas ocurren cuando hay un Gobierno que se da cuenta de que lo importante, a la hora de gobernar, son los que menos tienen. pic.twitter.com/PpuVoHIbcI",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],[],1205,3132,8624,,[],https://twitter.com/alferdez/status/1179582847126052871,,,,video,video_thumb,0,0,,0,0
1179503690350284802,1179503690350284802,1570050568000,2019-10-02,18:09:28,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"El compromiso con los derechos humanos es un valor central de la democracia y debe ser un eje de las políticas públicas.  Es un honor haber podido conversar hoy con el Premio Nobel de la Paz Adolfo Pérez Esquivel, un ejemplo mundial de conducta y un orgullo para los argentinos. pic.twitter.com/ST9EjEtiKb",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],['https://pbs.twimg.com/media/EF5wWdNW4AE1Nm4.jpg'],483,1854,6316,,[],https://twitter.com/alferdez/status/1179503690350284802,,,,,,0,0,,0,0
1179489639599656960,1179489639599656960,1570047218000,2019-10-02,17:13:38,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"Queremos una Argentina industrializada y pujante, pero que no se olvide de los más vulnerables. Por eso necesitamos un gran acuerdo.  Agradezco a Miguel Acevedo y a los integrantes de la Unión Industrial por recibirme y por su voluntad de trabajar entre todos para lograrlo. pic.twitter.com/gSgkmY7sCr",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],['https://pbs.twimg.com/media/EF5jkqsWoAEQwaj.jpg'],237,1583,4443,,[],https://twitter.com/alferdez/status/1179489639599656960,,,,,,0,0,,0,0
1179146569645531140,1179146569645531140,1569965424000,2019-10-01,18:30:24,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,EN VIVO | Coloquio junto a industriales en San Juan. https://twitter.com/i/broadcasts/1MYxNPQykvLGw …,[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],['https://twitter.com/i/broadcasts/1MYxNPQykvLGw'],[],78,798,1984,,[],https://twitter.com/alferdez/status/1179146569645531140,,,,,,0,0,,0,0
1179124719360102400,1179124719360102400,1569960214000,2019-10-01,17:03:34,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"Siempre le reconocí al pueblo de San Juan, a @sergiounac y a @joseluisgioja haber marcado el camino de esta unidad que construimos entre todos.  Ahora vamos a trabajar unidos para construir una Argentina federal de verdad, donde cada provincia tenga lo que merece. Ya falta poco. pic.twitter.com/krfEXccPyi",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}, {'id': 586933252, 'id_str': '586933252', 'screen_name': 'sergiounac'}, {'id': 19722366, 'id_str': '19722366', 'screen_name': 'joseluisgioja'}]","['sergiounac', 'joseluisgioja']",[],['https://pbs.twimg.com/media/EF0XrLnWwAEHWl6.jpg'],91,856,2603,,[],https://twitter.com/alferdez/status/1179124719360102400,,,,,,0,0,,0,0
1179114234535387136,1179114234535387136,1569957715000,2019-10-01,16:21:55,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"Un abogado es alguien que defiende el Estado de Derecho. Es alguien que, por sobre todas las cosas, hace prevalecer la libertad y la dignidad humanas. Un abogado debe ser un Esteban Righi. pic.twitter.com/PxmMJIkOWs",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],[],333,2175,6317,,[],https://twitter.com/alferdez/status/1179114234535387136,,,,video,video_thumb,0,0,,0,0
1179092977337192449,1179092977337192449,1569952646000,2019-10-01,14:57:26,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,EN VIVO | Conferencia de prensa desde San Juan. https://twitter.com/i/broadcasts/1dRJZLygRgzKB …,[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],['https://twitter.com/i/broadcasts/1dRJZLygRgzKB'],[],92,745,1861,,[],https://twitter.com/alferdez/status/1179092977337192449,,,,,,0,0,,0,0
1179082448157777922,1179082448157777922,1569950136000,2019-10-01,14:15:36,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,EN VIVO | Inauguración de obras en San Juan junto a @sergiounac. https://twitter.com/i/broadcasts/1zqKVEoNaylxB …,[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}, {'id': 586933252, 'id_str': '586933252', 'screen_name': 'sergiounac'}]",['sergiounac'],['https://twitter.com/i/broadcasts/1zqKVEoNaylxB'],[],114,915,2391,,[],https://twitter.com/alferdez/status/1179082448157777922,,,,,,0,0,,0,0
1178813305974079488,1178813305974079488,1569885968000,2019-09-30,20:26:08,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"En un año y medio, Macri aumentó la pobreza de 25,7% a 35,4%. Y terminará el mandato con 5 millones de pobres más que al asumir.  No hay nada más inmoral que no reaccionar ante la pobreza. Debemos parar esto generando trabajo y construyendo una Argentina más justa y equitativa. https://twitter.com/INDECArgentina/status/1178746372784349196 …",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],['https://twitter.com/INDECArgentina/status/1178746372784349196'],[],2175,4951,9476,,[],https://twitter.com/alferdez/status/1178813305974079488,,,,,,1,1178746372784349196,https://twitter.com/INDECArgentina/status/1178746372784349196,0,0
1178783102770012165,1178783102770012165,1569878767000,2019-09-30,18:26:07,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"Me reuní con 35 jefes comunales radicales del norte de Córdoba, que me dieron su apoyo y me acercaron las problemáticas de sus ciudades.   Trabajando entre todos, más allá de las identidades políticas, es como vamos a mejorarle la vida a la gente y poner a la Argentina de pie. pic.twitter.com/XjrxzVqAHN",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],['https://pbs.twimg.com/media/EFvg-ytWkAEoRHJ.jpg'],242,1509,4357,,[],https://twitter.com/alferdez/status/1178783102770012165,,,,,,0,0,,0,0
1178760880294694916,1178760880294694916,1569873468000,2019-09-30,16:57:48,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,Hoy tuve el orgullo de participar del homenaje que se le hizo a mi amigo y maestro Esteban Righi en mi querida Facultad de Derecho de la UBA.  No pude evitar emocionarme al recordarlo. Gracias a toda la gente que se acercó. pic.twitter.com/SlHW6U1Z4d,[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],['https://pbs.twimg.com/media/EFvMxOmWwAAZ1So.jpg'],219,1430,6203,,[],https://twitter.com/alferdez/status/1178760880294694916,,,,,,0,0,,0,0
1178515089126768640,1178515089126768640,1569814867000,2019-09-30,00:41:07,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"Quiero felicitar a @rodysuarez por el triunfo en Mendoza, a @anabelfsagasti por la excelente elección y a todos los mendocinos por una jornada democrática extraordinaria.  Ahora es necesario trabajar entre todos para que una Argentina federal se ponga de pie.",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}, {'id': 93763185, 'id_str': '93763185', 'screen_name': 'rodysuarez'}, {'id': 332543511, 'id_str': '332543511', 'screen_name': 'anabelfsagasti'}]","['rodysuarez', 'anabelfsagasti']",[],[],439,1483,8062,,[],https://twitter.com/alferdez/status/1178515089126768640,,,,,,0,0,,0,0
1178399529479090180,1178399529479090180,1569787316000,2019-09-29,17:01:56,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"En estos días en los que tanto se habla del cambio climático, es urgente frenar los desmontes en nuestras selvas.  Tenemos que cuidar nuestro planeta, porque es nuestra casa y será también la de nuestros hijos. pic.twitter.com/fNFBz6nYQT",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],[],555,2833,9145,,[],https://twitter.com/alferdez/status/1178399529479090180,,,,video,video_thumb,0,0,,0,0
1178363026984112129,1178363026984112129,1569778613000,2019-09-29,14:36:53,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"Esteban Righi fue mi maestro, mi amigo y un gran Procurador General ante la Corte Suprema.   Junto a otros juristas y amigos a los que nos preocupa que se respeten los derechos en la República, mañana vamos a homenajearlo en mi querida Facultad de Derecho de la UBA. Te esperamos. pic.twitter.com/H7eMuJy1W6",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],['https://pbs.twimg.com/media/EFpi7JHWoAAyq68.jpg'],331,963,2971,,[],https://twitter.com/alferdez/status/1178363026984112129,,,,,,0,0,,0,0
1178347638787321856,1178347638787321856,1569774944000,2019-09-29,13:35:44,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,No hay indecencia más grande que olvidarse del que necesita.  Llegó el momento de pensar en aquello de lo que fuimos capaces tantas veces. Somos la Argentina. Vamos a levantarnos otra vez. pic.twitter.com/0mfi8X3fqk,[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],[],439,2493,6365,,[],https://twitter.com/alferdez/status/1178347638787321856,,,,video,video_thumb,0,0,,0,0
1178337701550055429,1178337701550055429,1569772575000,2019-09-29,12:56:15,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"¡Muchas felicidades a la comunidad judía en el comienzo de #RoshHashana!  Les deseo a todos un gran comienzo del año 5780, que espero que nos encuentre a los argentinos más unidos que nunca y trabajando para poner al país de pie.  ¡Shaná Tová Umetuká!",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],[],243,1091,5196,,['#roshhashana'],https://twitter.com/alferdez/status/1178337701550055429,,,,,,0,0,,0,0
1178137286841716740,1178137286841716740,1569724792000,2019-09-28,23:39:52,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"Gracias @mayrasmendoza por el compromiso que tomaste con tu gente.  Los Quilmeños y Quilmeñas merecen tener una intendenta como vos, que ponga fin a este tiempo de postergación y abandono.  Trabajando Juntos, vamos a vamos a poner de pie a Quilmes y a toda la Argentina. https://twitter.com/mayrasmendoza/status/1178019577499996164 …",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}, {'id': 112822128, 'id_str': '112822128', 'screen_name': 'mayrasmendoza'}]",['mayrasmendoza'],['https://twitter.com/mayrasmendoza/status/1178019577499996164'],[],234,1318,4719,,[],https://twitter.com/alferdez/status/1178137286841716740,,,,,,1,1178019577499996164,https://twitter.com/mayrasmendoza/status/1178019577499996164,0,0
1178098977872502784,1178098977872502784,1569715659000,2019-09-28,21:07:39,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"Celebro enormemente lo que ha pasado en Salta, que no es distinto a lo que ha pasado en todo el país: nos unimos para poner a la Argentina de pie.  Quiero agradecerle a @ElOsoLeavy por la invitación y por comprometerse con la construcción de un país con oportunidades para todos. pic.twitter.com/ODiQKB86uN",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}, {'id': 844526772666454017, 'id_str': '844526772666454017', 'screen_name': 'ElOsoLeavy'}]",['elosoleavy'],[],['https://pbs.twimg.com/media/EFlyxdBW4AAJQjd.jpg'],167,1266,3993,,[],https://twitter.com/alferdez/status/1178098977872502784,,,,,,0,0,,0,0
1178076341121499137,1178076341121499137,1569710261000,2019-09-28,19:37:41,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,EN VIVO | Junto a @ElOsoLeavy desde Salta https://twitter.com/i/broadcasts/1vAxRqYnXRgJl …,[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}, {'id': 844526772666454017, 'id_str': '844526772666454017', 'screen_name': 'ElOsoLeavy'}]",['elosoleavy'],['https://twitter.com/i/broadcasts/1vAxRqYnXRgJl'],[],155,1320,3223,,[],https://twitter.com/alferdez/status/1178076341121499137,,,,,,0,0,,0,0
1178014550404272129,1178014550404272129,1569695529000,2019-09-28,15:32:09,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"Recorrí la feria La IAPI con @mayrasmendoza. No solo vi que hay más feriantes, sino que hay más productos usados. Este Gobierno empujó a la gente a subsistir como puede.  Mayra es lo mejor que le puede pasar a Quilmes. Entre todos vamos a trabajar para cambiar esta realidad. pic.twitter.com/jm0LlVLd0g",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}, {'id': 112822128, 'id_str': '112822128', 'screen_name': 'mayrasmendoza'}]",['mayrasmendoza'],[],['https://pbs.twimg.com/media/EFkl_CsXUAECr1_.jpg'],302,1084,3189,,[],https://twitter.com/alferdez/status/1178014550404272129,,,,,,0,0,,0,0
1177704448686252037,1177704448686252037,1569621595000,2019-09-27,18:59:55,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,Con @anabelfsagasti tenemos un sueño en común: que vivir en el interior del país no signifique tener menos posibilidades.  Quiero agradecerles a todos los gobernadores que se comprometieron con la tarea de construir un país federal de verdad. Vamos a hacerlo entre todos. pic.twitter.com/9AsPtCJ43y,[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}, {'id': 332543511, 'id_str': '332543511', 'screen_name': 'anabelfsagasti'}]",['anabelfsagasti'],[],[],215,1853,4911,,[],https://twitter.com/alferdez/status/1177704448686252037,,,,video,video_thumb,0,0,,0,0
1177369971795615744,1177369971795615744,1569541850000,2019-09-26,20:50:50,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"Queremos una Argentina verdaderamente federal. Para eso es necesario que el Gobierno nacional esté en cada provincia, cerca de todos los argentinos.   Esa es la #DemocraciaFederal que vamos a construir entre todos.  #ArgentinaDePie 🤝🇦🇷 pic.twitter.com/Z029HVP58L",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],[],288,2084,5346,,"['#democraciafederal', '#argentinadepie']",https://twitter.com/alferdez/status/1177369971795615744,,,,video,video_thumb,0,0,,0,0
1177333367043448838,1177333351348342788,1569533123000,2019-09-26,18:25:23,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"Ordenar la Argentina y hacerla previsible es la condición central de ese acuerdo. Vamos a encender la economía, a volver a crecer y a poner a la Argentina de pie. Y lo vamos a hacer entre todos y todas.",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],[],228,948,2872,,[],https://twitter.com/alferdez/status/1177333367043448838,,,,,,0,0,,1,1
1177333365474824193,1177333351348342788,1569533122000,2019-09-26,18:25:22,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"No es el desafío de un presidente, ni de los empresarios, ni de los que trabajan: es un desafío de todos. Debemos llegar a un acuerdo que ponga sobre la mesa la condición en la que estamos y ver cómo salimos.",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],[],42,736,2163,,[],https://twitter.com/alferdez/status/1177333365474824193,,,,,,0,0,,1,1
1177333363532795916,1177333351348342788,1569533122000,2019-09-26,18:25:22,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,Poner en marcha la economía es recomponer las condiciones de consumo. Y recomponer el salario es el primer paso para encender la economía. Pero tenemos que deshacernos de estas tasas de interés que privan a las empresas de poder producir.,[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],[],37,556,1337,,[],https://twitter.com/alferdez/status/1177333363532795916,,,,,,0,0,,1,1
1177333361959931927,1177333351348342788,1569533121000,2019-09-26,18:25:21,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"Es evidente que en estas condiciones la Argentina no puede pagar la deuda. Lo llaman reperfilamiento, pero lo que están diciendo es “no puedo pagar”. En otras épocas lo llamaban default.",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],[],34,652,1606,,[],https://twitter.com/alferdez/status/1177333361959931927,,,,,,0,0,,1,1
1177333360403845128,1177333351348342788,1569533121000,2019-09-26,18:25:21,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"Para eso necesitamos ganar tiempo y no hacer quitas. Diferir las obligaciones en el tiempo y que suban de un modo más amesetado, no exponencialmente.",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],[],17,463,1136,,[],https://twitter.com/alferdez/status/1177333360403845128,,,,,,0,0,,1,1
1177333358881386502,1177333351348342788,1569533121000,2019-09-26,18:25:21,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"Vamos a pagar la deuda creciendo y exportando, porque la Argentina no emite dólares. El único camino es exportar. El otro modo se ha agotado, que es endeudarse.",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],[],61,613,1511,,[],https://twitter.com/alferdez/status/1177333358881386502,,,,,,0,0,,1,1
1177333357392334851,1177333351348342788,1569533120000,2019-09-26,18:25:20,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"Pero no podemos decirles a los acreedores: “Esta deuda la tomó la dictadura”. La tomó un Gobierno democrático. Nosotros nunca dijimos que no íbamos a pagar o que iba a haber una quita. Sí les dijimos que para poder pagar, tienen que dejarnos crecer.",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],[],47,536,1352,,[],https://twitter.com/alferdez/status/1177333357392334851,,,,,,0,0,,1,1
1177333355873996807,1177333351348342788,1569533120000,2019-09-26,18:25:20,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"Pagamos todo lo que la Argentina le debía al Fondo, y era la sexta parte de lo que hoy le debe: 9.800 millones de dólares. Hoy debemos más de 57.000 millones. Y esto ocurrió en un solo año.",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],[],155,886,1812,,[],https://twitter.com/alferdez/status/1177333355873996807,,,,,,0,0,,1,1
1177333354364047365,1177333351348342788,1569533120000,2019-09-26,18:25:20,Argentina Standard Time,149991703,alferdez,Alberto Fernández,,"Pero debemos asumir las responsabilidades que el Estado tomó. La deuda que nosotros discutíamos, que entró en default en 2001 y sacamos adelante con una negociación, se había acumulado desde la dictadura.",[],"[{'id': 149991703, 'id_str': '149991703', 'screen_name': 'alferdez'}]",[],[],[],30,459,1061,,[],https://twitter.com/alferdez/status/1177333354364047365,,,,,,0,0,,1,1
